0.124
0.200
0.220
0.210
0.220
0.200
0.190
0.190
0.200
0.180
0.180
0.190
0.200
0.190
0.190
0.210
0.230
0.250
0.230
0.210
0.210
0.230
0.220
0.220
0.200
0.200
0.190
0.190
0.210
0.210
0.210
0.210
0.220
0.230
0.220
0.220
0.230
0.220
0.210
0.210
0.190
0.190
0.190
0.200
0.220
0.220
0.210
0.210
0.210
0.210
0.200
0.200
0.200
0.210
0.210
0.220
0.210
0.210
0.200
0.200
0.200
0.200
0.190
0.190
0.190
0.190
0.190
0.200
0.200
0.190
0.200
0.200
0.200
0.210
0.200
0.210
0.210
0.220
0.210
0.200
0.200
0.210
0.210
0.210
0.200
0.200
0.210
0.210
0.210
0.210
0.200
0.200
0.190
0.200
0.200
0.200
0.200
0.210
0.200
0.200
0.200
0.200
0.190
0.200
0.200
0.190
0.190
0.190
0.200
0.210
0.220
0.210
0.210
0.210
0.200
0.210
0.210
0.210
0.210
0.200
0.200
0.200
0.190
0.200
0.190
0.190
0.200
0.200
0.200
0.190
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.210
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.210
0.200
0.200
0.200
0.200
0.200
0.210
0.210
0.200
0.210
0.200
0.200
0.200
0.200
0.200
0.200
0.190
0.200
0.200
0.200
0.200
0.200
0.190
0.200
0.200
0.200
0.200
0.200
0.210
0.210
0.210
0.200
0.200
0.190
0.190
0.200
0.200
0.200
0.200
0.190
0.200
0.200
0.200
0.200
0.200
0.200
0.190
0.200
0.200
0.200
0.200
0.200
0.190
0.190
0.200
0.200
0.200
0.200
0.200
0.200
0.190
0.200
0.210
0.200
0.190
0.190
0.190
0.200
0.200
0.190
0.200
0.200
0.200
0.210
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.190
0.190
0.190
0.190
0.190
0.200
0.200
0.190
0.200
0.190
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.200
0.190
0.190
0.190
0.200
0.190
0.190
0.190
0.200
0.200
0.200
0.190
0.200
0.190
0.190
0.200
0.200
0.200
0.200
0.190
0.190
0.190
0.200
0.200
0.200
0.190
0.200
0.190
0.190
0.200
0.190
0.190
0.190
0.190
0.200
0.200
0.200
0.200
0.190
0.190
0.190
0.200
0.190
0.190
0.190
0.190
0.190
0.200
0.190
0.200
0.200
0.200
0.190
0.190
0.190
0.190
0.190
0.190
0.180
0.190
0.190
0.190
0.190
0.200
0.190
0.200
0.190
0.180
0.190
0.200
0.190
0.190
0.190
0.190
0.190
0.190
0.190
0.180
0.190
0.200
0.200
0.190
0.190
0.190
0.180
0.180
0.190
0.190
0.190
0.190
0.180
0.180
0.190
0.180
0.190
0.190
0.180
0.180
0.190
0.190
0.190
0.180
0.190
0.190
0.190
0.180
0.180
0.180
0.180
0.180
0.180
0.180
0.190
0.190
0.190
