episodes,sum_wins,avg_actor_loss,avg_critic_loss,avg_actor_grad_norm,avg_critic_grad_norm,avg_actor_learning_rate,avg_critic_learning_rate,avg_reward
206,4,-96.58874465008171,210.19264361323144,19.024333905200567,1643.7118966238838,5.004245783999925e-05,5.004245783999925e-05,0.8880450692476467
207,4,-96.89757413280253,195.65571563097896,21.68930094582694,1651.944652946628,5.0023061568557515e-05,5.0023061568557515e-05,0.4129711579006323
208,4,-97.0974558616171,199.8912172901387,17.61013044629778,1325.8489280233578,5.0009583945396535e-05,5.0009583945396535e-05,0.4246269915294821
209,4,-97.71585425552057,210.86927297163982,16.292827752171732,1335.7693755480707,5.0002028164234874e-05,5.0002028164234874e-05,0.0
210,4,-97.59346537687341,207.6119974097427,16.33462466998976,1835.3977947624362,8.673433910283645e-05,8.673433910283645e-05,0.0
211,4,-97.18397428551499,210.80537430120975,20.841464198365504,1699.6834666972259,9.9995312113973e-05,9.9995312113973e-05,0.2752601477278967
212,4,-96.27799396125637,215.81143468740035,18.101490380812663,1380.0915552256058,9.998509724127897e-05,9.998509724127897e-05,1.2981320961681244
213,4,-97.30045380884287,202.53763440190528,15.763462455905213,1506.0006016322545,9.996896178695566e-05,9.996896178695566e-05,0.09553385599605141
214,4,-96.14128533188178,216.36497933523995,18.39187158857073,1850.5244190449616,9.99469095745333e-05,9.99469095745333e-05,1.7928299175410254
215,4,-96.12436084358059,214.1202520253707,15.973863261086601,1689.5555008868782,9.991894582960389e-05,9.991894582960389e-05,0.47357584026529165
216,4,-96.6668615535814,223.1367792401995,13.306452663577332,1400.2621846101722,9.988507717858295e-05,9.988507717858295e-05,0.33402075303375767
217,4,-96.61936654849929,186.81907840650908,11.529931477137975,1366.388311269332,9.984531164713913e-05,9.984531164713913e-05,0.07086206628459474
218,4,-97.17230286890147,213.83285413469588,14.511176858629499,1689.4877867406728,9.979965865829262e-05,9.979965865829262e-05,0.7358066431347252
219,4,-96.8171589131258,207.43510219029017,16.487612179347447,1440.4135729731345,9.974812903018199e-05,9.974812903018199e-05,0.8632032119256916
220,4,-97.01636707539461,209.72979627336775,10.529943135319924,1628.826647077288,9.969073497350113e-05,9.969073497350113e-05,0.20014641189797808
221,4,-97.08101186946946,208.00578919235542,9.089550441625168,1515.5679956552933,9.962749008860514e-05,9.962749008860514e-05,0.12529536898091703
222,4,-96.09463656678491,214.45133691904496,14.622606004987444,1816.203650649713,9.955840936228792e-05,9.955840936228792e-05,0.7825517600126128
223,4,-96.75292859758649,199.23657148711536,12.27617816535794,1417.7369733537946,9.948350916423083e-05,9.948350916423083e-05,0.7329522274786026
224,4,-97.56480392144651,207.50080622458944,11.863460599159708,1425.740185795998,9.940280724312351e-05,9.940280724312351e-05,0.15347562475729534
225,4,-97.44592721121651,223.7296771613919,15.09186247416905,1470.2617573640784,9.931632272245817e-05,9.931632272245817e-05,0.1645295574802455
226,4,-96.87061543367346,242.64058809864278,16.167661141376104,1490.4203030333226,9.922407609599787e-05,9.922407609599787e-05,0.12242815799161982
227,4,-98.12976323341837,225.78599626190808,18.17826968796399,1560.4902823311943,9.912608922292039e-05,9.912608922292039e-05,0.9281869418494385
228,4,-100.00934242715641,215.97632972561584,15.340867714006073,1791.5060972875478,9.902238532263822e-05,9.902238532263822e-05,0.652899193532013
229,4,-101.67381893858618,221.39578262640507,27.551590199373205,1620.2762812400351,9.891298896929668e-05,9.891298896929668e-05,0.0
230,4,-100.69437564149194,228.4943090944874,28.463081087384904,1627.6287648726484,9.879792608595029e-05,9.879792608595029e-05,0.0
231,4,-99.94044307786591,233.5925191762496,21.694731128459075,1397.3277961575254,9.867722393842015e-05,9.867722393842015e-05,0.0787293631170532
232,4,-101.52234307113959,226.28919344532247,15.463684373972367,1366.1245179468272,9.855091112883306e-05,9.855091112883306e-05,0.0
233,4,-105.67418483811981,211.99999789802396,11.966614090666479,1530.9878814074457,9.841901758884364e-05,9.841901758884364e-05,0.0
234,4,-105.68241960175183,246.7121848281549,15.34761076557393,1464.1143138651946,9.828157457254147e-05,9.828157457254147e-05,1.0719749398835903
235,4,-107.45149542360889,244.3472191946847,14.40784846276653,1691.6507213358977,9.813861464904524e-05,9.813861464904524e-05,0.0
236,4,-106.61607578822544,215.24794364462093,20.67955545503266,1244.1589585907604,9.799017169478496e-05,9.799017169478496e-05,2.165555497588928
237,4,-108.52991501165896,260.18762938830315,23.170275785485092,1684.4162448182399,9.783628088547435e-05,9.783628088547435e-05,0.0
238,4,-109.07408936169682,235.95522090366907,24.457012526843013,1439.8229027572943,9.767697868777547e-05,9.767697868777547e-05,0.0
239,4,-109.32427340137716,243.47732652936662,20.111381073387303,1523.387998619858,9.751230285065753e-05,9.751230285065753e-05,0.0
240,4,-109.24559238978794,247.26215284697864,25.542204418960882,1211.9171784070074,9.734229239645156e-05,9.734229239645156e-05,0.0
241,4,-110.14444109858299,228.67855395102987,38.03346637803681,1274.076160664461,9.716698761160354e-05,9.716698761160354e-05,0.0
242,4,-109.48501867177535,263.0883910510005,21.027159009660995,1256.2675420021524,9.698643003712818e-05,9.698643003712818e-05,0.0
243,4,-111.56417286152742,236.65443685103435,15.960640177434804,1503.156370824697,9.680066245876476e-05,9.680066245876476e-05,0.8040941668367619
244,4,-113.63991982596261,227.68391227722168,19.020102656617457,1440.8069059410873,9.66097288968387e-05,9.66097288968387e-05,0.4292209965349508
245,4,-113.1435984397421,263.19385045888475,20.535578338467346,1340.4937818877552,9.64136745958303e-05,9.64136745958303e-05,0.7933032557263379
246,4,-113.29521334901148,273.1164226921237,16.55935490861231,1345.383168746014,9.621254601365336e-05,9.621254601365336e-05,1.2430689508847959
247,4,-112.34600035998287,257.80932212362484,18.5494156564985,1384.2188016930404,9.600639081064616e-05,9.600639081064616e-05,0.1226443851551548
248,4,-111.55759258659519,277.6237654394033,13.93838441615202,1459.690713687819,9.579525783827794e-05,9.579525783827794e-05,0.0
249,5,-111.0757801289461,252.75447300502233,12.869616284662364,1237.6079026825573,9.557919712757262e-05,9.557919712757262e-05,6.721579061298266
250,5,-111.05932850740393,252.73166555287887,19.422422379863505,1266.6016584123884,9.535825987725323e-05,9.535825987725323e-05,2.216689424717707
251,5,-112.108556786362,252.79905653973015,19.901945834257166,1305.1724243164062,9.51324984416097e-05,9.51324984416097e-05,0.0
252,5,-112.02865865279217,275.44760505520566,14.999796361339335,1446.5321804747289,9.49019663180929e-05,9.49019663180929e-05,0.7310901891500607
253,5,-112.44078749053332,254.13042340959822,12.480508950291847,1242.6050221968671,9.466671813463714e-05,9.466671813463714e-05,0.0
254,5,-111.33819953762755,267.53541603866887,12.979236242722491,1379.6758628378109,9.442680963671589e-05,9.442680963671589e-05,0.0
255,5,-110.99625303307359,275.155044711366,18.361851935483973,1559.2628871372767,9.418229767413172e-05,9.418229767413172e-05,0.0
256,5,-108.97445149324378,280.3371466811822,33.441275946948,1479.904336734694,9.393324018754497e-05,9.393324018754497e-05,0.36946591656348216
257,5,-106.9979364823322,266.3208790993204,21.690623205535267,1459.8898664202009,9.367969619474409e-05,9.367969619474409e-05,0.38142462110552794
258,5,-106.1240676568479,228.04066412789481,19.648741439897186,1470.9692171057877,9.342172577666e-05,9.342172577666e-05,0.5307127280384857
259,5,-104.87660995794802,252.55237548205318,15.42208526085834,1534.6870702626754,9.315939006312962e-05,9.315939006312962e-05,0.0
260,5,-104.84710958052655,236.18073257134884,16.74309541741196,1406.7218808543926,9.289275121840998e-05,9.289275121840998e-05,0.0
261,5,-104.17307888731665,234.5860798115633,20.258834430149623,1257.594598886918,9.26218724264475e-05,9.26218724264475e-05,0.0
262,5,-103.32975192945831,240.20760127476282,25.595681443506358,1554.235023965641,9.234681787590571e-05,9.234681787590571e-05,0.0
263,5,-104.35778621751435,215.8851371298031,23.23995996008114,1131.451680086097,9.206765274495471e-05,9.206765274495471e-05,0.46734709445239625
264,5,-101.9953927799147,227.25960244937818,23.59616994857788,1189.307430345185,9.178444318582635e-05,9.178444318582635e-05,0.0
265,5,-101.0420817161093,217.9204447220783,18.706656514381876,1162.981522540657,9.149725630913855e-05,9.149725630913855e-05,0.051648354001203836
266,5,-100.38008102105589,230.92298126220703,17.52057828708571,1373.917445591518,9.120616016799224e-05,9.120616016799224e-05,1.1904460527892826
267,5,-100.65617510737205,215.84255670041455,13.050029404309331,1694.8876218211894,9.09112237418455e-05,9.09112237418455e-05,1.037090833198037
268,6,-100.21229662214007,223.36605142087353,15.516092368534633,1365.5878551249602,9.061251692016755e-05,9.061251692016755e-05,4.888472756929197
269,6,-99.11918671277104,215.96262219487403,30.067198237594294,1206.724458032725,9.031011048587771e-05,9.031011048587771e-05,2.7189325886683737
270,6,-98.1331307547433,220.68101361333106,31.93184552873884,1164.223597935268,9.000407609857212e-05,9.000407609857212e-05,0.672627333687796
271,6,-99.20243290492466,215.55913621552136,31.721777020668497,1236.3831432108977,8.969448627754317e-05,8.969448627754317e-05,0.0
272,6,-98.46272729367627,228.1836230219627,23.736220671206105,1477.3614501953125,8.938141438459492e-05,8.938141438459492e-05,0.320165342484992
273,6,-98.05686172173948,201.30515460578764,24.633930469045833,1361.3446381238043,8.906493460665879e-05,8.906493460665879e-05,0.0
274,6,-98.19078063964844,199.92557728047274,20.16983805870523,1349.0678411989795,8.874512193821422e-05,8.874512193821422e-05,0.2933852634929228
275,6,-98.35043412811902,212.00625579211177,22.304381905769816,1432.3385383450254,8.842205216351739e-05,8.842205216351739e-05,0.0
276,6,-100.19936557691925,204.414882893465,20.294777763133148,1138.2557771643815,8.809580183864297e-05,8.809580183864297e-05,0.0
277,6,-98.79483203498684,217.73101977912748,12.516665857665393,1183.9967445840641,8.77664482733434e-05,8.77664482733434e-05,0.0
278,6,-99.09642137799945,197.7516471707091,16.33854070001719,1023.9710537657446,8.743406951272892e-05,8.743406951272892e-05,0.5625482251195364
279,6,-99.21870173240194,198.4534903156514,16.257175669378164,1152.8247363032126,8.709874431877366e-05,8.709874431877366e-05,0.13142009975870358
280,6,-98.7856999611368,233.61628598582988,20.571758260532302,1376.8076433454241,8.676055215165201e-05,8.676055215165201e-05,1.3344134670541865
281,6,-100.37093415552256,210.53072217045997,12.45445998834104,1182.4725366709183,8.641957315090923e-05,8.641957315090923e-05,0.6923431126241488
282,6,-100.45449579978475,228.40568620331433,20.447453858901042,1309.893882284359,8.607588811647131e-05,8.607588811647131e-05,0.0
283,6,-101.25720822081274,246.76130178023357,25.002061882797552,1643.7336176658164,8.572957848949823e-05,8.572957848949823e-05,0.3148746377401928
284,6,-101.32966909603196,215.93050143183495,21.65986051364821,1408.8384038185586,8.538072633308524e-05,8.538072633308524e-05,0.4743421508817957
285,6,-99.39449403723891,231.3523657662528,31.33029823887105,1446.6125737404336,8.502941431281695e-05,8.502941431281695e-05,0.8162331840700554
286,6,-100.19688508948501,242.22023539640466,29.158895920734015,1219.5687318140147,8.467572567717837e-05,8.467572567717837e-05,0.0
287,6,-102.01383100237165,215.32604754700952,29.300062909418223,1633.4874554069675,8.431974423782796e-05,8.431974423782796e-05,2.2993381159042015
288,6,-101.60063809764628,233.11507664894572,28.953629240697744,1645.0539139728157,8.39615543497375e-05,8.39615543497375e-05,0.28287816000594984
289,6,-102.28049920529736,214.69654098822147,30.234808065453354,1323.2033741230866,8.360124089120256e-05,8.360124089120256e-05,0.37678177704154203
290,6,-103.30241658736249,249.9678732424366,36.98740698366749,1423.6371086276308,8.323888924372978e-05,8.323888924372978e-05,0.3290860312745567
291,6,-101.95307252844985,249.68528809839364,30.663882012269934,1747.5338109853317,8.287458527180408e-05,8.287458527180408e-05,0.969977806934422
292,6,-104.07032044079838,266.6151446906888,22.82077419514559,1599.9462068518815,8.250841530254218e-05,8.250841530254218e-05,1.4212410170198582
293,6,-104.23232315997689,259.02127775853995,28.7262476512364,1851.6206092055963,8.214046610523581e-05,8.214046610523581e-05,1.1280771830184981
294,6,-104.78368268694196,246.20666472765865,34.25636287611358,1426.4500969088808,8.177082487079072e-05,8.177082487079072e-05,0.8792857149813018
295,6,-105.85369016686265,237.51713764424227,27.933655544203155,1563.7066712671397,8.139957919106541e-05,8.139957919106541e-05,2.0990630086127346
296,6,-105.89865439278739,237.77249168863102,24.612771812750367,1570.9019688197545,8.102681703811496e-05,8.102681703811496e-05,0.651525047898557
297,6,-107.02385742810307,260.29588535853793,26.220305355227723,1591.8973824637276,8.065262674334486e-05,8.065262674334486e-05,2.3276987105823648
298,6,-106.77010407739756,277.01222306854874,23.85231590270996,1682.961991290657,8.02770969765795e-05,8.02770969765795e-05,0.7230577295747458
299,6,-105.99263234041175,270.1325576159419,37.602757570694905,1734.202900789222,7.99003167250506e-05,7.99003167250506e-05,2.3472695614556947
300,6,-105.39563066132214,255.14403206961495,33.004353503791656,2021.9632057657047,7.952237527231045e-05,7.952237527231045e-05,2.1866987646604836
301,6,-105.2196823431521,257.70206700539103,32.73306502128134,1577.0424044862086,7.914336217707481e-05,7.914336217707481e-05,1.4530433877379487
302,6,-105.4578580272441,255.97061048235213,31.586080103504415,1905.3432031748246,7.876336725200073e-05,7.876336725200073e-05,4.410567956285083
303,6,-106.7508593189473,256.0353966537787,26.34038395784339,1786.7967728595345,7.838248054240396e-05,7.838248054240396e-05,2.7046448823350917
304,6,-107.49780631551937,256.20997837611606,25.397492603379852,1620.5111482581315,7.800079230492172e-05,7.800079230492172e-05,0.12775471328072305
305,6,-108.13172492202447,296.5748487200056,22.37908192070163,1835.3150285993304,7.761839298612483e-05,7.761839298612483e-05,4.74656500131703
306,6,-108.86650365712691,260.57001915756535,19.76403997382339,1712.0731525031888,7.723537320108507e-05,7.723537320108507e-05,0.9295304748094086
307,6,-109.0833302711954,278.32503026845507,22.54063146941516,1788.622406628667,7.685182371190287e-05,7.685182371190287e-05,3.1682841895787814
308,6,-109.48766326904297,285.86749469990633,30.542992027438416,2194.5789495974172,7.646783540619963e-05,7.646783540619963e-05,2.2214231395515576
309,6,-110.23230852399554,286.9571335461675,33.24076582460987,2013.8553130480707,7.60834992755807e-05,7.60834992755807e-05,5.029690723233955
310,6,-109.4495407415896,281.5503603876854,29.485614912850515,1902.3129384566328,7.569890639407364e-05,7.569890639407364e-05,3.257508418012867
311,6,-111.73266554851921,299.51666174129565,36.21930712096545,2256.4574485311705,7.531414789654694e-05,7.531414789654694e-05,2.133450655016612
312,7,-113.4362590556242,305.2692863308653,23.851866021448252,2102.4872125119578,7.4929314957114e-05,7.4929314957114e-05,2.2526991837877666
313,7,-113.16671363674864,335.53965447873486,34.04004202083666,2263.143651845504,7.454449876752848e-05,7.454449876752848e-05,2.414595673231493
314,7,-114.86000388009208,293.5012526220205,31.49049013488147,1990.0029570910394,7.415979051557483e-05,7.415979051557483e-05,1.0785795632534931
315,7,-114.31658234888194,318.1636653043786,34.30826990944998,2322.9603570432078,7.37752813634602e-05,7.37752813634602e-05,5.204931690785154
316,7,-115.99153713304169,326.8014107528998,34.69882571940519,2171.392307826451,7.33910624262121e-05,7.33910624262121e-05,0.0933439203449124
317,7,-116.90203234614158,324.0621867277184,32.41265900281011,1937.8725909797513,7.300722475008736e-05,7.300722475008736e-05,6.033067643851644
318,7,-123.12769987145249,363.29585888920997,59.65183071214326,2239.403309101961,7.262385929099753e-05,7.262385929099753e-05,6.067409720150601
319,7,-136.1336909702846,357.10125016193,41.425536447641804,2382.887959382972,7.224105689295541e-05,7.224105689295541e-05,0.0
320,7,-138.86855487434232,380.615234375,32.73062320631377,2681.4441129723373,7.185890826654836e-05,7.185890826654836e-05,0.0
321,7,-138.28514223682637,456.2883752316845,41.07955434371014,3169.2430195711095,7.1477503967443e-05,7.1477503967443e-05,0.0
322,7,-139.89093484683912,397.0667478600327,29.732402976678344,2236.161523935746,7.109693437492693e-05,7.109693437492693e-05,0.0
323,7,-140.7515862912548,432.3570992606027,24.708822532575958,2767.794112224968,7.071728967049166e-05,7.071728967049166e-05,0.3779756908959809
324,7,-140.56684688645967,426.93575123378207,35.90708592473244,3020.688947405134,7.033865981646324e-05,7.033865981646324e-05,0.0
325,7,-142.2820580930126,432.20071208720304,33.57393375708132,2778.7893166055483,6.99611345346841e-05,6.99611345346841e-05,0.3188610030383716
326,7,-143.76387740154655,446.3802377350476,43.8204875868194,2582.5143021564095,6.958480328525224e-05,6.958480328525224e-05,0.4813720021049152
327,7,-145.61496158522002,474.5124415183554,45.74683646766507,2956.346786810427,6.920975524532236e-05,6.920975524532236e-05,1.1184066524377436
328,7,-149.00641927913745,437.51981338189574,55.37835450075111,3186.630557936065,6.883607928797407e-05,6.883607928797407e-05,1.8014172854874864
329,7,-150.42395580058195,503.6337523168447,32.55809957153943,2927.974101163903,6.846386396115201e-05,6.846386396115201e-05,1.2609663237574251
330,7,-152.29831430863362,503.25137048838087,42.92823785665084,3048.627874880421,6.809319746668324e-05,6.809319746668324e-05,1.3425864366607405
331,8,-154.22669982910156,553.6435353804608,46.78789784956952,3490.3605907206634,6.772416763937652e-05,6.772416763937652e-05,1.1796469721881804
332,8,-153.7016100202288,538.8439527239118,38.38915433689039,3387.128268494898,6.735686192620856e-05,6.735686192620856e-05,1.9816795893698822
333,8,-156.7411271698621,528.385317744041,40.763970277747326,3283.908860809949,6.699136736560217e-05,6.699136736560217e-05,1.4814094802281896
334,8,-158.2996436917052,539.2020324395627,34.298102398307954,3283.1621342873086,6.662777056680126e-05,6.662777056680126e-05,1.3289361886602125
335,8,-161.31955329739318,589.4860995545679,36.859338059717295,3493.3935696348854,6.62661576893475e-05,6.62661576893475e-05,2.5529149715271373
336,8,-165.93276043327486,608.793366724131,59.505751629264985,3708.6313202527103,6.590661442266364e-05,6.590661442266364e-05,2.1226395101377102
337,8,-173.18521709831393,692.2804241569675,37.268508794356364,3871.5639947385203,6.554922596574803e-05,6.554922596574803e-05,0.23827114121304957
338,8,-174.85333719058912,596.5934055873325,26.145052413551173,3620.773028938138,6.519407700698563e-05,6.519407700698563e-05,0.0
339,8,-175.35916262256856,614.8596801757812,66.67951653928174,4036.834059111926,6.484125170407975e-05,6.484125170407975e-05,0.0
340,8,-176.00494758450256,679.8296172472895,46.62335676076461,3460.035978356186,6.449083366410968e-05,6.449083366410968e-05,0.0
341,8,-178.8381235550861,605.1229385064572,41.5797440275854,3987.805791115274,6.414290592371885e-05,6.414290592371885e-05,3.3465219863306137
342,8,-177.77885686134806,593.6683117613501,32.40440290801379,3839.788932955995,6.379755092943797e-05,6.379755092943797e-05,2.0129561333083834
343,8,-178.26295315489477,672.570998678402,33.60019251765037,4185.237491529815,6.345485051814832e-05,6.345485051814832e-05,0.30743812315977503
344,8,-180.7746597601443,686.3646847471899,50.88209757512929,4565.704076650191,6.311488589768902e-05,6.311488589768902e-05,1.3722899806545956
345,8,-185.7192345444037,691.746450307418,72.06074072390186,4303.542206433354,6.2777737627614e-05,6.2777737627614e-05,1.201414713176484
346,8,-184.9025947415099,652.3911575005978,52.06274110443738,3665.898248166454,6.244348560010188e-05,6.244348560010188e-05,1.3598319251270916
347,8,-185.8090026232661,736.7235275579959,53.56443529712911,4767.635141800861,6.211220902102474e-05,6.211220902102474e-05,1.0897417289867601
348,8,-186.84825570242745,699.4450795699139,64.4670196844607,4598.695464465083,6.178398639117873e-05,6.178398639117873e-05,2.113426458424249
349,8,-189.76859921825175,691.6908918108259,48.889923913138254,4015.400163922991,6.145889548768264e-05,6.145889548768264e-05,0.7997714010662104
350,8,-189.48200241400272,722.8488844268176,62.93647789468571,4096.029349190848,6.113701334554699e-05,6.113701334554699e-05,0.0
351,8,-189.15208746462451,663.2758452746333,75.0822866011639,4456.171055385044,6.0818416239419816e-05,6.0818416239419816e-05,3.795270816724604
352,8,-194.18450616330517,824.8387145996094,84.2629581373565,5307.444898955676,6.050317966551215e-05,6.050317966551215e-05,0.5433777993495468
353,8,-194.953406509088,745.3851782351124,84.53400697513503,4277.472035933514,6.019137832370804e-05,6.019137832370804e-05,2.0905393762481363
354,8,-201.30884629852918,789.4497129479233,62.0695222348583,4739.667066924426,5.988308609986354e-05,5.988308609986354e-05,3.271564624279807
355,8,-202.86656687211018,880.7544206891741,67.16266519196179,4985.568899972098,5.957837604829811e-05,5.957837604829811e-05,1.0511361787812132
356,8,-203.36308786820393,904.1889542560189,71.39555973909339,4651.617830237564,5.927732037448353e-05,5.927732037448353e-05,2.3078269020521787
357,8,-208.257711293746,885.382418885523,63.955975357367066,4297.136723732462,5.8979990417933714e-05,5.8979990417933714e-05,1.8789509533779107
358,8,-210.27877184809472,841.0479617994658,49.152407081759705,5124.633639588648,5.868645663529975e-05,5.868645663529975e-05,5.9522611064893
359,8,-212.36918266452088,907.320292570153,45.106686144459005,5269.899969606983,5.839678858367411e-05,5.839678858367411e-05,4.734807367139093
360,8,-217.29623039401307,949.489728655134,55.569252636967875,5106.837457150829,5.8111054904108325e-05,5.8111054904108325e-05,3.5187283521700503
361,8,-220.3033319590043,950.7275185098454,84.92914561836086,5270.530437858737,5.782932330534718e-05,5.782932330534718e-05,2.070383004992656
362,8,-222.2811428770727,921.1009029466279,81.28652424715003,5224.038454639668,5.755166054778437e-05,5.755166054778437e-05,0.0
363,8,-218.59021650041853,896.3428120515784,62.17578973575514,5358.814557756697,5.72781324276426e-05,5.72781324276426e-05,0.0
364,8,-222.0411339584662,898.9704677036831,37.62075149769686,5049.887413803412,5.700880376138211e-05,5.700880376138211e-05,0.10098388951214568
365,8,-222.88339233398438,972.0979682766662,64.18902794195681,5331.299625318878,5.6743738370341684e-05,5.6743738370341684e-05,0.6024621698146674
366,8,-225.6156283008809,947.7193765445631,53.15071323939732,4976.0953991948345,5.648299906561497e-05,5.648299906561497e-05,1.283211259736505
367,8,-230.24335744429607,1108.8415110062579,52.09302999535385,6215.261245416135,5.622664763316674e-05,5.622664763316674e-05,1.7352220952243254
368,8,-233.94815810845822,1004.7140465561224,55.20948011047986,5070.466398278061,5.597474481919175e-05,5.597474481919175e-05,2.6200371020811284
369,8,-237.58648525938696,986.9361840072943,54.97424725123814,5381.254314811862,5.57273503157199e-05,5.57273503157199e-05,3.6146781809637547
370,8,-239.09379982461735,1009.0681862344547,53.496445324956156,5143.5388382892215,5.5484522746471516e-05,5.5484522746471516e-05,4.6003555886479175
371,8,-243.35270877760283,1199.9163619060905,47.61321733435806,6051.129439373406,5.5246319652965494e-05,5.5246319652965494e-05,3.9663423611832602
372,8,-245.57461485570792,1207.3444500358737,65.79978440732373,5934.909349091199,5.501279748088408e-05,5.501279748088408e-05,2.914873803056903
373,8,-247.50818275918766,1115.2043425890863,61.22081702096121,6081.857551419005,5.4784011566697194e-05,5.4784011566697194e-05,2.783332866638607
374,8,-251.31241405253508,1202.0479231853874,64.98106489376146,7076.235062579719,5.4560016124549666e-05,5.4560016124549666e-05,1.4074233416391762
375,8,-254.53173049615353,1103.9921382981904,67.78162679866868,5948.082315250319,5.434086423341441e-05,5.434086423341441e-05,1.3247845027703715
376,8,-253.05351195043448,1215.6395101741869,77.37153726694535,6157.5507214604595,5.412660782451465e-05,5.412660782451465e-05,2.753699406941449
377,8,-256.50079345703125,1232.0616704201211,55.9554142076142,6368.0673628826535,5.3917297669017824e-05,5.3917297669017824e-05,4.454581575014496
378,8,-259.33443777901783,1155.28054622728,71.27653838177116,6630.343470982143,5.371298336600502e-05,5.371298336600502e-05,3.521992003117557
379,8,-263.695598368742,1224.2314820581553,49.05485931707888,6838.607352120535,5.3513713330717405e-05,5.3513713330717405e-05,2.2891012655337124
380,8,-266.3414225675622,1330.9173702317842,43.77014588336555,7082.284010283801,5.331953478308366e-05,5.331953478308366e-05,0.9925879968534698
381,8,-266.9683545170998,1255.8353495695153,46.87176889302779,6792.975715481505,5.313049373653053e-05,5.313049373653053e-05,1.80995566187472
382,8,-270.00107122927295,1224.119565379863,56.99606545117437,7255.441251793686,5.2946634987079286e-05,5.2946634987079286e-05,3.612646211292894
383,8,-271.291127730389,1273.1345028001435,37.82070693191217,6688.498320910396,5.2768002102730655e-05,5.2768002102730655e-05,4.152068231332057
384,8,-273.7618003378109,1390.6015344736527,38.96584144903689,7755.332424864477,5.259463741314073e-05,5.259463741314073e-05,2.724730002823495
385,8,-274.48613754583863,1303.9856586067044,36.80537212138273,8180.232798050861,5.242658199959031e-05,5.242658199959031e-05,0.24194671652747568
386,8,-273.7979368871572,1378.0729943100287,43.89962363729671,8758.192063934948,5.226387568525021e-05,5.226387568525021e-05,0.14415606442109627
387,8,-276.55191911969865,1450.4701326331315,42.70542763690559,9072.430026307398,5.21065570257444e-05,5.21065570257444e-05,0.42375486039029897
388,8,-280.04448279555965,1489.892641651387,56.982294432970946,7298.779097576531,5.195466330001386e-05,5.195466330001386e-05,0.3580386540198975
389,8,-282.8748629823023,1485.7373513980788,83.0833568572998,8081.5293168048465,5.180823050148284e-05,5.180823050148284e-05,2.9738169620926587
390,8,-284.7121177206234,1302.643349783761,80.24772118548958,8066.888024154974,5.166729332952934e-05,5.166729332952934e-05,0.6025444408838494
391,8,-283.8527352469308,1462.1503962302695,54.741123238388376,7830.329998405612,5.153188518126305e-05,5.153188518126305e-05,0.9676242629639145
392,8,-286.62609427315846,1426.2279962033642,70.54664242024324,8299.728944116709,5.1402038143611086e-05,5.1402038143611086e-05,0.23659627920885246
393,8,-286.75077103595345,1475.35177799147,81.10944202968052,6860.205521564094,5.1277782985714694e-05,5.1277782985714694e-05,0.0
394,8,-289.7203362912548,1489.8479670310508,88.98459325517926,8600.986118861607,5.1159149151637976e-05,5.1159149151637976e-05,2.2845187654683485
395,8,-292.2811017717634,1399.4308434311224,107.63881730060189,8608.795808753188,5.1046164753390786e-05,5.1046164753390786e-05,0.0
396,8,-292.85199721978637,1411.8926385373486,76.67258213977425,9320.978311344068,5.0938856564267004e-05,5.0938856564267004e-05,1.7459895899171338
397,8,-293.6650907555405,1542.713423125598,61.783733718249266,8352.924072265625,5.083725001250043e-05,5.083725001250043e-05,0.9073164662132882
398,8,-293.6123127840003,1559.8122975874921,75.41092467794613,10902.101851482781,5.074136917523905e-05,5.074136917523905e-05,0.5718354896788782
399,8,-293.0312524912309,1461.073394152583,61.20150519390496,9124.043955277424,5.065123677283964e-05,5.065123677283964e-05,0.0
400,8,-294.25462247887435,1553.7122061593193,81.0729476773009,10677.166464046557,5.056687416348385e-05,5.056687416348385e-05,4.7938997088226865
401,8,-293.3838413783482,1568.909340371891,92.95338397123376,10886.537866709185,5.048830133811715e-05,5.048830133811715e-05,0.0
402,8,-295.4259917590083,1691.0266094597018,123.0311358315604,10199.13841278699,5.041553691571152e-05,5.041553691571152e-05,0.23116238050283147
403,8,-293.8435644033004,1593.78374870456,87.97396418513084,11298.104502152424,5.034859813885355e-05,5.034859813885355e-05,1.5142261457753723
404,8,-293.3190450862962,1650.9802856445312,59.536146125014945,10152.167271205357,5.02875008696585e-05,5.02875008696585e-05,0.4438137091823291
405,8,-294.5566997917331,1739.126145966199,51.153740162752115,11113.53665098852,5.02322595860116e-05,5.02322595860116e-05,5.435693303898622
406,8,-294.64233585279817,1606.7589821328922,70.89168922268614,9241.429836973852,5.0182887378137213e-05,5.0182887378137213e-05,0.0
407,8,-298.0087006238042,1590.79310514489,59.18708591071927,10260.795808753188,5.013939594549697e-05,5.013939594549697e-05,0.0
408,8,-298.4417905223613,1748.3931660554847,82.38226390371517,10402.771773357781,5.0101795594017486e-05,5.0101795594017486e-05,0.0
409,8,-298.7399690589126,1582.1189226422991,68.95598142974231,10001.023905851403,5.0070095233648055e-05,5.0070095233648055e-05,0.0
410,8,-300.4169342663823,1643.7864971550143,60.23603505504374,10717.356664540815,5.004430237624938e-05,5.004430237624938e-05,0.0
411,8,-306.66316503408007,1498.1601110964405,62.118275077975525,9289.41099330357,5.002442313381366e-05,5.002442313381366e-05,2.415585148762904
