0.124
0.410
0.410
0.420
0.410
0.410
0.420
0.410
0.410
0.410
0.420
0.400
0.410
0.410
0.410
0.410
0.430
0.420
0.420
0.410
0.410
0.420
0.420
0.430
0.430
0.420
0.420
0.410
0.430
0.430
0.430
0.420
0.420
0.420
0.420
0.420
0.420
0.420
0.410
0.410
0.420
0.430
0.430
0.420
0.430
0.420
0.430
0.420
0.430
0.420
0.430
0.440
0.430
0.420
0.420
0.410
0.400
0.400
0.420
0.420
0.420
0.420
0.420
0.400
0.410
0.410
0.420
0.410
0.410
0.410
0.420
0.400
0.400
0.400
0.410
0.410
0.410
0.410
0.430
0.410
0.420
0.430
0.430
0.440
0.440
0.440
0.430
0.430
0.430
0.420
0.430
0.430
0.430
0.430
0.430
0.430
0.420
0.420
0.430
0.420
0.420
0.420
0.410
0.410
0.420
0.410
0.430
0.430
0.430
0.440
0.440
0.440
0.430
0.440
0.430
0.430
0.420
0.420
0.420
0.430
0.430
0.430
0.430
0.430
0.430
0.440
0.420
0.420
0.420
0.420
0.430
0.420
0.420
0.410
0.420
0.420
0.430
0.430
0.420
0.420
0.410
0.410
0.420
0.410
0.410
0.410
0.420
0.420
0.420
0.420
0.430
0.430
0.430
0.420
0.430
0.420
0.430
0.420
0.420
0.420
0.430
0.430
0.420
0.420
0.420
0.420
0.430
0.430
0.420
0.430
0.420
0.430
0.430
0.430
0.420
0.430
0.420
0.420
0.430
0.430
0.430
0.420
0.430
0.430
0.430
0.420
0.420
0.420
0.420
0.420
0.420
0.430
0.430
0.430
0.430
0.430
0.420
0.420
0.420
0.420
0.430
0.420
0.430
0.430
0.420
0.430
0.430
0.420
0.420
0.430
0.420
0.420
0.420
0.420
0.420
0.430
0.420
0.430
0.420
0.430
0.430
0.430
0.430
0.430
0.430
0.420
0.420
0.420
0.420
0.420
0.430
0.420
0.430
0.420
0.430
0.430
0.430
0.420
0.420
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.430
0.440
0.430
0.420
0.430
0.430
0.430
0.430
0.430
0.420
0.420
